,id,city,district,year,month,hour,weekday,injury_level,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude
20771,141508,Berlin,7,2020,8,20,6,3,0,7,1,0,1,0,0,0,0,0,"13,33167563","52,46705993"
20772,141509,Berlin,1,2020,8,15,2,3,5,2,0,1,1,0,0,0,0,0,"13,3437165","52,5585868"
20773,141510,Berlin,3,2020,8,8,6,3,1,5,0,1,1,0,0,0,0,0,"13,39650626","52,56290943"
20774,141511,Berlin,6,2020,8,9,3,3,5,3,0,1,1,0,0,0,0,0,"13,33532696","52,45850393"
20775,141512,Berlin,4,2020,8,6,4,3,2,6,0,0,1,0,0,1,0,0,"13,29156079","52,5190992"
20776,141513,Berlin,4,2020,8,18,2,3,5,3,0,0,1,0,0,0,0,0,"13,26245021","52,51961622"
20777,141514,Berlin,5,2020,8,13,2,3,2,6,0,0,1,0,0,0,0,1,"13,19954414","52,53436096"
20778,141515,Berlin,6,2020,8,17,5,3,2,6,0,0,1,0,0,0,0,0,"13,21466083","52,43974259"
20779,141516,Berlin,1,2020,8,17,2,2,5,3,0,1,1,0,0,0,0,0,"13,41747156","52,51386779"
20780,141517,Berlin,5,2020,8,7,7,3,5,3,0,1,1,0,0,0,0,0,"13,13228256","52,55135093"
20781,141518,Berlin,1,2020,8,18,3,3,6,7,0,1,0,1,0,0,0,0,"13,41360088","52,52019945"
20782,141519,Berlin,10,2020,8,13,2,3,1,7,0,0,1,0,0,0,0,0,"13,62254322","52,49825645"
20783,141520,Berlin,9,2020,8,17,2,3,0,1,0,0,0,0,1,0,0,1,"13,68846334","52,44107084"
20784,141521,Berlin,4,2020,8,20,7,3,5,2,1,0,1,0,1,0,0,0,"13,33239581","52,50626539"
20785,141522,Berlin,8,2020,8,18,4,3,3,6,0,0,1,0,0,0,0,0,"13,43304631","52,46445648"
20786,141523,Berlin,4,2020,8,17,2,3,1,5,0,0,1,0,0,0,0,1,"13,31394826","52,48831295"
20787,141524,Berlin,6,2020,8,18,6,3,3,6,0,1,0,0,0,0,0,0,"13,27019181","52,45019924"
20788,141525,Berlin,11,2020,8,13,2,3,4,6,0,1,0,0,0,0,0,0,"13,48076681","52,49919297"
20789,141526,Berlin,4,2020,8,18,5,3,3,6,0,1,0,0,0,0,1,0,"13,29615241","52,49804835"
20790,141527,Berlin,7,2020,8,22,3,2,0,1,2,1,0,0,0,0,0,0,"13,3352873","52,47335036"
20791,141528,Berlin,8,2020,8,6,4,3,1,5,0,1,1,0,0,0,0,0,"13,49552747","52,41783126"
20792,141529,Berlin,5,2020,8,17,2,3,5,3,0,0,1,0,0,0,0,1,"13,18891318","52,52157051"
20793,141530,Berlin,11,2020,8,16,1,3,2,6,0,0,1,0,0,0,0,0,"13,52784241","52,49004601"
20794,141531,Berlin,9,2020,8,11,2,3,6,7,0,1,0,1,0,0,0,0,"13,51316661","52,46043592"
20795,141532,Berlin,1,2020,8,15,5,3,5,2,0,1,1,0,0,0,0,0,"13,39154123","52,55543591"
20796,141533,Berlin,11,2020,8,17,2,3,0,2,0,1,1,0,0,0,0,1,"13,47971944","52,52387116"
20797,141534,Berlin,11,2020,8,11,7,3,6,4,0,0,1,1,0,0,0,0,"13,49782228","52,51268682"
20798,141535,Berlin,1,2020,8,23,3,3,5,3,2,0,1,0,0,0,1,0,"13,37855157","52,55039086"
20799,141536,Berlin,4,2020,8,16,2,2,5,3,0,1,1,0,0,0,0,0,"13,28535755","52,47951249"
20800,141537,Berlin,2,2020,8,16,6,3,5,2,0,1,1,0,0,0,0,0,"13,42966429","52,52105989"
20801,141538,Berlin,7,2020,8,23,3,3,5,2,2,1,1,0,0,0,0,0,"13,35947527","52,49821949"
20802,141539,Berlin,4,2020,8,16,2,2,2,6,0,0,0,0,0,1,0,1,"13,25666108","52,5223391"
20803,141540,Berlin,3,2020,8,8,5,3,5,3,0,1,1,0,0,0,0,0,"13,39418275","52,56508131"
20804,141541,Berlin,5,2020,8,21,3,3,5,2,1,1,1,0,0,0,0,0,"13,19953535","52,53488652"
20805,141542,Berlin,5,2020,8,17,6,3,5,7,0,1,1,0,0,0,0,0,"13,17807743","52,54886142"
20806,141543,Berlin,3,2020,8,21,3,3,6,2,1,0,1,1,0,0,0,0,"13,40662929","52,5654037"
20807,141544,Berlin,7,2020,8,11,2,3,0,6,0,0,1,0,0,0,1,0,"13,40355641","52,38668007"
20808,141545,Berlin,12,2020,8,10,5,3,5,3,0,0,1,0,0,0,0,0,"13,28453065","52,58371484"
20809,141546,Berlin,7,2020,8,19,3,3,5,3,0,0,1,0,0,0,0,0,"13,37056658","52,46890519"
20810,141547,Berlin,12,2020,8,10,2,3,0,3,0,0,1,0,0,0,0,0,"13,32620763","52,59169977"
20811,141548,Berlin,8,2020,8,21,1,3,2,6,2,0,1,0,0,0,0,0,"13,42891906","52,47190952"
20812,141549,Berlin,4,2020,8,14,1,2,2,6,0,0,1,0,0,0,0,0,"13,32264491","52,50217729"
20813,141550,Berlin,7,2020,8,14,5,3,5,2,0,1,1,0,0,0,0,0,"13,3283339","52,47730661"
20814,141551,Berlin,1,2020,8,10,1,3,5,2,0,0,1,0,1,0,0,0,"13,33795649","52,55151264"
20815,141552,Berlin,2,2020,8,15,7,2,2,6,0,0,1,0,0,0,0,0,"13,47137824","52,50733795"
20816,141553,Berlin,9,2020,8,7,1,3,0,7,0,0,1,1,0,0,0,0,"13,50971187","52,45337697"
20817,141554,Berlin,1,2020,8,14,6,3,5,3,0,1,1,0,0,0,0,0,"13,35518605","52,54396745"
20818,141555,Berlin,9,2020,8,19,3,3,5,3,0,1,1,0,0,0,0,0,"13,51931101","52,46440138"
20819,141556,Berlin,2,2020,8,22,1,3,5,3,2,0,1,0,0,0,0,0,"13,45363141","52,52303251"
20820,141557,Berlin,9,2020,8,22,1,2,0,1,2,1,0,0,0,0,0,1,"13,58951344","52,41687698"
20821,141558,Berlin,6,2020,8,20,5,3,5,3,1,0,1,0,0,0,0,0,"13,35670656","52,42460267"
20822,141559,Berlin,1,2020,8,11,3,3,2,6,0,0,1,0,0,0,0,0,"13,35813055","52,53629546"
20823,141560,Berlin,2,2020,8,21,1,3,1,5,2,0,1,0,0,0,1,0,"13,46914988","52,51854783"
20824,141561,Berlin,3,2020,8,10,1,3,3,6,0,1,1,0,0,0,0,0,"13,43443895","52,55348514"
20825,141562,Berlin,5,2020,8,22,4,3,5,2,2,0,1,0,0,0,0,0,"13,23218244","52,5406486"
20826,141563,Berlin,3,2020,8,18,1,2,5,3,0,1,1,0,0,0,0,0,"13,41479093","52,55386288"
20827,141564,Berlin,1,2020,8,22,6,2,6,4,2,0,1,1,0,0,0,0,"13,3729804","52,55728005"
20828,141565,Berlin,7,2020,8,3,1,2,8,1,2,0,0,0,0,0,1,0,"13,36677677","52,49688273"
20829,141566,Berlin,1,2020,8,10,1,3,2,6,0,0,1,0,0,0,0,0,"13,38474326","52,55599316"
20830,141567,Berlin,4,2020,8,12,5,3,2,6,0,0,1,0,1,0,0,0,"13,32863132","52,50802596"
20831,141568,Berlin,9,2020,8,13,1,3,2,6,0,1,1,0,0,0,0,0,"13,58144311","52,41633007"
20832,141569,Berlin,1,2020,8,20,7,3,0,7,1,1,0,0,0,0,0,0,"13,37380836","52,54745008"
20833,141570,Berlin,1,2020,8,12,1,3,0,7,0,1,0,0,0,0,0,0,"13,42301345","52,52386818"
20834,141571,Berlin,8,2020,8,13,6,3,0,6,0,0,1,0,0,0,1,0,"13,45771142","52,43114109"
20835,141572,Berlin,6,2020,8,9,3,3,5,3,0,1,1,0,0,0,0,0,"13,29962138","52,44763603"
20836,141573,Berlin,7,2020,8,11,2,3,5,2,0,1,1,0,0,0,0,0,"13,34974982","52,49463495"
20837,141574,Berlin,2,2020,8,13,1,3,0,7,0,0,0,0,0,0,1,0,"13,4621558","52,51870789"
20838,141575,Berlin,8,2020,8,9,1,2,0,3,0,1,1,0,0,0,0,0,"13,44508226","52,48232481"
20839,141576,Berlin,9,2020,8,18,5,3,5,3,0,1,1,0,0,0,0,0,"13,59358343","52,4474932"
20840,141577,Berlin,1,2020,8,8,3,3,1,5,0,1,1,0,0,0,0,0,"13,38534996","52,51939971"
20841,141578,Berlin,1,2020,8,7,1,3,1,5,0,1,1,0,0,0,0,0,"13,38256324","52,54784572"
20842,141579,Berlin,4,2020,8,0,1,3,5,2,2,0,1,0,1,0,0,0,"13,31669279","52,49952374"
20843,141580,Berlin,2,2020,8,19,4,3,2,6,0,1,1,0,0,0,0,0,"13,47005997","52,512399"
20844,141581,Berlin,4,2020,8,2,1,3,1,5,2,1,1,0,0,0,0,0,"13,32397597","52,50579508"
20845,141582,Berlin,1,2020,8,18,6,3,3,6,0,1,0,0,1,0,0,0,"13,38426138","52,52960105"
20846,141583,Berlin,1,2020,8,1,1,3,5,2,2,0,1,0,1,0,0,0,"13,3556163","52,51996264"
20847,141584,Berlin,11,2020,8,7,6,3,5,3,0,1,1,0,0,0,0,0,"13,52338884","52,4954396"
20848,141585,Berlin,1,2020,8,7,3,3,5,2,0,1,1,0,0,0,0,0,"13,34298708","52,52544802"
20849,141586,Berlin,2,2020,8,5,4,3,5,3,1,0,1,0,1,0,0,0,"13,46106181","52,5111436"
20850,141587,Berlin,5,2020,8,16,1,3,5,2,0,0,1,0,0,0,0,0,"13,18455378","52,5155368"
20851,141588,Berlin,9,2020,8,15,1,3,0,1,0,1,0,0,0,0,0,0,"13,5413346","52,43528811"
20852,141589,Berlin,9,2020,8,9,6,2,0,7,0,1,0,0,0,0,0,0,"13,63390308","52,4501356"
20853,141590,Berlin,9,2020,8,7,3,3,2,6,0,1,1,0,0,0,0,0,"13,59370051","52,44132237"
20854,141591,Berlin,6,2020,8,15,4,3,3,6,0,0,1,0,1,0,0,0,"13,24957219","52,41912491"
20855,141592,Berlin,6,2020,8,17,1,2,5,2,0,1,1,0,0,0,0,0,"13,36061466","52,44686806"
20856,141593,Berlin,5,2020,8,15,1,2,5,3,0,0,1,0,1,0,0,0,"13,26923342","52,53776824"
20857,141594,Berlin,2,2020,8,16,1,3,5,3,0,1,1,0,0,0,0,0,"13,42799604","52,50118452"
20858,141595,Berlin,9,2020,8,18,5,2,2,6,0,1,1,0,0,0,0,0,"13,46711677","52,47971408"
20859,141596,Berlin,3,2020,8,14,1,3,0,7,0,0,0,0,1,0,0,1,"13,457963","52,52882902"
20860,141597,Berlin,10,2020,8,13,7,2,6,4,0,0,1,1,0,0,0,0,"13,57264071","52,54976753"
20861,141598,Berlin,12,2020,8,17,4,3,5,2,0,1,0,0,0,0,1,0,"13,31731531","52,56662954"
20862,141599,Berlin,6,2020,8,16,4,3,5,3,0,1,1,0,0,0,0,0,"13,30208171","52,43817301"
20863,141600,Berlin,11,2020,8,14,1,2,5,2,0,1,1,0,0,0,0,0,"13,49448748","52,54561642"
20864,141601,Berlin,3,2020,8,18,6,3,2,3,0,1,1,0,0,0,0,0,"13,42588241","52,58257741"
20865,141602,Berlin,4,2020,8,21,1,3,0,5,1,0,1,0,1,0,0,1,"13,30520252","52,54783876"
20866,141603,Berlin,12,2020,8,11,5,3,5,3,0,0,1,0,0,0,0,0,"13,29878621","52,61797135"
20867,141604,Berlin,2,2020,8,7,3,3,5,2,0,0,1,0,1,0,0,0,"13,38456552","52,49668972"
20868,141605,Berlin,7,2020,8,14,4,3,1,7,0,0,1,0,1,0,0,0,"13,38701086","52,48344931"
20869,141606,Berlin,1,2020,8,13,1,3,5,3,0,1,1,0,0,0,0,0,"13,38620008","52,51367539"
20870,141607,Berlin,4,2020,8,13,1,3,5,2,0,0,1,0,1,0,0,0,"13,29873783","52,50797721"
20871,141608,Berlin,2,2020,8,20,1,3,1,5,1,1,1,0,0,0,0,1,"13,459242","52,50916615"
20872,141609,Berlin,6,2020,8,15,5,3,2,6,0,0,1,0,1,0,0,0,"13,33411585","52,45002472"
20873,141610,Berlin,9,2020,8,16,4,3,5,7,0,0,1,0,0,0,0,0,"13,67534196","52,40735346"
20874,141611,Berlin,9,2020,8,19,1,3,4,6,1,0,1,0,1,0,1,0,"13,49139308","52,46254382"
20875,141612,Berlin,3,2020,8,13,7,3,5,3,0,0,1,0,0,0,0,0,"13,3887501","52,59118165"
20876,141613,Berlin,1,2020,8,17,1,3,3,6,0,0,1,0,1,0,0,0,"13,38614955","52,55842149"
20877,141614,Berlin,1,2020,8,19,1,3,5,7,1,0,1,0,1,0,0,0,"13,35861678","52,53461398"
20878,141615,Berlin,10,2020,8,6,5,3,0,6,0,0,1,0,0,0,1,0,"13,56166169","52,50369825"
20879,141616,Berlin,3,2020,8,16,4,3,5,3,0,0,1,0,0,0,0,0,"13,41834489","52,55971414"
20880,141617,Berlin,8,2020,8,18,1,2,6,4,0,0,1,1,1,0,0,0,"13,43258149","52,48518841"
20881,141618,Berlin,4,2020,8,9,7,3,5,2,0,0,1,0,1,0,0,0,"13,30750812","52,50362332"
20882,141619,Berlin,1,2020,8,4,3,3,8,1,2,0,1,0,0,0,0,0,"13,39808384","52,53480919"
20883,141620,Berlin,1,2020,8,18,1,3,6,4,0,0,1,1,0,0,0,0,"13,3968561","52,5239671"
20884,141621,Berlin,5,2020,8,16,6,3,5,2,0,0,1,0,0,0,0,0,"13,17810264","52,54881524"
20885,141622,Berlin,8,2020,8,13,3,3,2,6,0,0,1,0,0,0,0,0,"13,46538268","52,4294829"
20886,141623,Berlin,2,2020,8,16,1,3,2,7,0,1,1,0,0,0,0,0,"13,41494208","52,48937866"
20887,141624,Berlin,12,2020,8,9,5,2,0,6,0,0,1,0,1,0,0,0,"13,29052225","52,59039389"
20888,141625,Berlin,9,2020,8,13,3,3,5,2,0,1,1,0,0,0,0,0,"13,59318986","52,45229515"
20889,141626,Berlin,6,2020,8,23,7,3,1,5,2,1,1,0,0,0,0,0,"13,33391699","52,4497958"
20890,141627,Berlin,10,2020,8,10,1,2,0,1,0,1,0,0,0,0,0,0,"13,53210271","52,52097487"
20891,141628,Berlin,2,2020,8,23,5,3,0,5,2,1,1,0,0,0,0,0,"13,45467462","52,510208"
20892,141629,Berlin,5,2020,8,15,4,3,2,6,0,0,1,0,0,0,0,0,"13,2011145","52,5389256"
20893,141630,Berlin,5,2020,8,7,7,3,5,3,0,1,1,0,0,0,0,0,"13,26923395","52,53776823"
20894,141631,Berlin,4,2020,8,15,7,3,5,2,0,0,1,0,0,0,1,0,"13,32365953","52,49360326"
20895,141632,Berlin,9,2020,8,0,7,3,9,1,2,0,0,0,1,0,0,0,"13,54913252","52,42997908"
20896,141633,Berlin,12,2020,8,14,6,2,5,2,0,0,1,0,1,0,0,0,"13,35162322","52,57238744"
20897,141634,Berlin,1,2020,8,12,3,3,3,6,0,1,0,0,0,0,0,0,"13,34415943","52,54654602"
20898,141635,Berlin,2,2020,8,19,7,3,3,6,0,0,1,0,1,0,0,0,"13,43721055","52,52083869"
20899,141636,Berlin,9,2020,8,22,7,3,5,2,2,1,1,0,0,0,0,0,"13,55171481","52,42849916"
20900,141637,Berlin,7,2020,8,15,6,2,0,2,0,0,1,0,1,0,0,0,"13,37627296","52,45893037"
20901,141638,Berlin,10,2020,8,12,3,3,0,3,0,0,1,0,0,0,1,0,"13,57152985","52,54060466"
20902,141639,Berlin,4,2020,8,21,7,3,5,3,2,0,1,0,0,0,0,0,"13,31087861","52,47219251"
20903,141640,Berlin,7,2020,8,21,7,2,1,5,2,1,1,0,0,0,0,0,"13,35015056","52,46176921"
20904,141641,Berlin,3,2020,8,7,5,3,5,2,0,1,0,0,0,0,0,0,"13,43715653","52,5943969"
20905,141642,Berlin,1,2020,8,11,3,3,5,2,0,1,1,0,0,0,0,0,"13,40266445","52,52802699"
20906,141643,Berlin,4,2020,8,21,7,3,6,4,2,1,1,1,0,0,0,0,"13,31083168","52,47940205"
20907,141644,Berlin,1,2020,8,19,1,3,9,1,0,0,1,0,0,0,0,0,"13,34971513","52,52445454"
20908,141645,Berlin,3,2020,8,8,4,3,1,5,0,1,1,0,0,0,0,0,"13,40880035","52,57134268"
20909,141646,Berlin,3,2020,8,16,4,2,3,6,0,0,1,0,1,0,0,0,"13,45707435","52,52863621"
20910,141647,Berlin,7,2020,8,21,7,3,0,7,1,1,0,0,0,0,0,0,"13,41292417","52,38994159"
20911,141648,Berlin,3,2020,8,21,6,3,5,2,0,1,1,0,0,0,0,0,"13,41275669","52,54439918"
20912,141649,Berlin,1,2020,8,18,7,3,5,7,0,0,1,0,1,0,0,0,"13,39626745","52,5175278"
20913,141650,Berlin,11,2020,8,13,6,3,5,3,0,0,1,0,0,0,0,0,"13,51698563","52,4818241"
20914,141651,Berlin,1,2020,8,12,3,3,5,2,0,1,1,0,0,0,0,0,"13,3299458","52,52378142"
20915,141652,Berlin,7,2020,8,14,4,3,2,6,0,0,1,0,0,1,1,0,"13,40075449","52,44564558"
20916,141653,Berlin,3,2020,8,9,2,3,5,3,0,0,1,0,0,0,0,0,"13,4703727","52,5537186"
20917,141654,Berlin,10,2020,8,3,7,3,9,1,2,0,1,0,0,0,0,0,"13,587896","52,51228304"
20918,141655,Berlin,2,2020,8,13,7,3,5,3,0,0,1,0,1,0,0,0,"13,40415399","52,50388914"
20919,141656,Berlin,2,2020,8,18,5,3,2,6,0,1,1,0,0,0,0,0,"13,45282093","52,51241383"
20920,141657,Berlin,1,2020,8,12,3,3,0,2,0,0,1,0,1,0,0,0,"13,3708754","52,5177793"
20921,141658,Berlin,6,2020,8,13,7,2,5,2,0,1,1,0,0,0,0,0,"13,19309632","52,43379295"
20922,141659,Berlin,5,2020,8,0,7,2,5,2,2,0,1,0,1,0,0,0,"13,24773363","52,53823562"
20923,141660,Berlin,2,2020,8,18,4,3,0,3,0,1,0,1,0,0,0,0,"13,44189408","52,50126515"
20924,141661,Berlin,6,2020,8,12,7,3,1,5,0,1,1,0,0,0,0,0,"13,27661208","52,46108079"
20925,141662,Berlin,3,2020,8,18,5,3,5,3,0,1,1,0,0,0,0,0,"13,43371201","52,54946506"
20926,141663,Berlin,8,2020,8,11,3,3,2,6,0,0,1,0,0,0,0,0,"13,47212586","52,43056329"
20927,141664,Berlin,12,2020,8,12,7,3,2,6,0,0,1,0,0,0,0,0,"13,30263861","52,61802441"
20928,141665,Berlin,6,2020,8,9,1,3,5,2,0,1,1,0,0,0,0,0,"13,29855864","52,42197711"
20929,141666,Berlin,6,2020,8,14,4,3,1,5,0,0,1,0,0,0,0,0,"13,29449647","52,41984394"
20930,141667,Berlin,7,2020,8,11,7,3,5,2,0,1,1,0,0,0,0,0,"13,38418314","52,45818474"
20931,141668,Berlin,8,2020,8,20,6,3,5,2,0,0,1,0,1,0,0,1,"13,42889467","52,48650947"
20932,141669,Berlin,2,2020,8,11,7,3,2,6,0,1,1,0,0,0,0,0,"13,44648522","52,52152071"
20933,141670,Berlin,8,2020,8,8,6,3,0,7,0,0,1,0,1,0,0,0,"13,45315501","52,47004831"
20934,141671,Berlin,12,2020,8,11,3,3,5,2,0,0,1,0,0,0,0,0,"13,35388999","52,56209017"
20935,141672,Berlin,3,2020,8,13,4,3,5,3,0,0,1,0,1,0,0,0,"13,39139636","52,59546956"
20936,141673,Berlin,5,2020,8,21,7,3,5,3,1,0,1,0,1,0,0,0,"13,19836872","52,55568949"
20937,141674,Berlin,6,2020,8,10,7,3,1,5,0,1,1,0,0,0,0,0,"13,34492983","52,43227187"
20938,141675,Berlin,8,2020,8,17,5,3,5,3,0,1,0,0,0,0,1,0,"13,43312215","52,48905504"
20939,141676,Berlin,6,2020,8,16,4,3,1,5,0,1,1,0,0,0,0,0,"13,3213572","52,45875216"
20940,141677,Berlin,12,2020,8,21,7,3,1,5,1,1,1,0,0,0,0,0,"13,3160748","52,6091645"
20941,141678,Berlin,5,2020,8,7,7,3,3,6,0,0,1,0,0,0,0,0,"13,17999719","52,53390857"
20942,141679,Berlin,6,2020,8,15,4,3,1,5,0,0,1,0,0,0,0,0,"13,24105781","52,43580645"
20943,141680,Berlin,1,2020,8,1,7,3,5,2,2,0,1,0,1,0,0,0,"13,39181848","52,51056383"
20944,141681,Berlin,8,2020,8,17,6,3,5,2,0,1,1,0,0,0,0,0,"13,42891792","52,47191131"
20945,141682,Berlin,7,2020,8,20,7,3,5,2,1,0,1,0,1,0,0,0,"13,37781858","52,47245836"
20946,141683,Berlin,8,2020,8,9,7,3,5,2,0,0,1,0,0,0,0,0,"13,46002575","52,43186391"
20947,141684,Berlin,1,2020,8,1,6,3,7,1,2,1,0,0,0,0,0,1,"13,41812558","52,51620114"
20948,141685,Berlin,4,2020,8,8,7,3,6,4,0,1,0,1,0,0,0,0,"13,27867782","52,49543268"
20949,141686,Berlin,1,2020,8,9,5,3,3,6,0,1,1,0,0,0,0,0,"13,35160371","52,55236559"
20950,141687,Berlin,7,2020,8,10,3,3,2,6,0,1,0,0,0,0,0,0,"13,36097819","52,49817606"
20951,141688,Berlin,9,2020,8,13,4,3,6,7,0,0,0,1,0,0,1,0,"13,57860012","52,45773141"
20952,141689,Berlin,3,2020,8,8,7,3,5,3,0,1,1,0,0,0,0,0,"13,44226845","52,54663"
20953,141690,Berlin,7,2020,8,17,1,3,5,2,0,1,1,0,0,0,0,0,"13,32837701","52,47339925"
20954,141691,Berlin,1,2020,8,13,7,2,3,6,0,1,0,0,0,0,0,0,"13,41600445","52,52713088"
20955,141692,Berlin,6,2020,8,16,5,3,5,3,0,0,1,0,1,0,0,0,"13,28278314","52,43289472"
20956,141693,Berlin,1,2020,8,18,7,3,5,3,0,1,1,0,0,0,0,0,"13,34874713","52,51501418"
20957,141694,Berlin,1,2020,8,11,7,3,5,3,0,1,1,0,0,0,0,0,"13,37658807","52,54596758"
20958,141695,Berlin,4,2020,8,10,3,3,0,7,0,0,1,0,0,0,0,0,"13,30250352","52,50654272"
20959,141696,Berlin,1,2020,8,17,7,3,5,2,0,1,1,0,0,0,0,0,"13,32477602","52,53223081"
20960,141697,Berlin,7,2020,8,16,6,3,5,2,0,1,1,0,0,0,0,0,"13,35687931","52,49876538"
20961,141698,Berlin,3,2020,8,10,3,3,5,3,0,1,1,0,0,0,0,0,"13,37308068","52,59383046"
20962,141699,Berlin,6,2020,8,16,7,2,5,3,0,1,1,0,0,0,0,0,"13,26831978","52,45463994"
20963,141700,Berlin,6,2020,8,8,5,3,5,3,0,0,1,0,1,0,0,0,"13,36711402","52,42680017"
20964,141701,Berlin,2,2020,8,10,3,3,5,3,0,0,1,0,0,0,0,0,"13,41413377","52,49857914"
20965,141702,Berlin,11,2020,8,16,7,2,0,7,0,0,1,0,0,0,0,0,"13,51015927","52,56609783"
20966,141703,Berlin,4,2020,8,20,1,3,2,7,1,0,1,0,0,0,0,0,"13,30727805","52,49859857"
20967,141704,Berlin,4,2020,8,12,5,3,1,5,0,1,0,0,0,1,0,0,"13,29970751","52,50548886"
20968,141705,Berlin,1,2020,8,16,4,2,2,6,0,0,1,0,1,0,0,0,"13,38737849","52,52559574"
20969,141706,Berlin,4,2020,8,10,5,3,5,5,0,0,1,0,1,0,0,0,"13,32171547","52,50567107"
20970,141707,Berlin,1,2020,8,10,3,3,5,3,0,1,1,0,0,0,0,0,"13,3932979","52,51411143"
20971,141708,Berlin,4,2020,8,16,7,3,3,6,0,1,1,0,0,0,0,0,"13,27875751","52,49058787"
20972,141709,Berlin,12,2020,8,13,1,3,0,6,0,0,1,0,1,0,0,0,"13,37371291","52,56432144"
20973,141710,Berlin,7,2020,8,15,7,3,5,2,0,1,1,0,0,0,0,0,"13,34357624","52,50151805"
20974,141711,Berlin,11,2020,8,15,5,3,0,1,0,1,0,0,0,0,0,0,"13,49849995","52,51525816"
20975,141712,Berlin,3,2020,8,15,7,3,5,3,0,0,1,0,0,0,0,0,"13,39831743","52,59238812"
20976,141713,Berlin,12,2020,8,13,7,3,0,6,0,0,0,0,1,0,0,0,"13,33894534","52,59582271"
20977,141714,Berlin,7,2020,8,15,7,3,2,6,0,0,1,0,0,0,0,0,"13,36684114","52,49332328"
20978,141715,Berlin,5,2020,8,15,6,3,2,6,0,0,1,0,0,0,1,0,"13,19735004","52,56061665"
20979,141716,Berlin,6,2020,8,9,3,3,6,4,0,0,1,1,0,0,0,0,"13,33672858","52,43112309"
20980,141717,Berlin,9,2020,8,10,6,3,2,6,0,0,1,0,0,0,1,0,"13,58271875","52,44293776"
20981,141718,Berlin,9,2020,8,3,6,3,1,6,2,1,1,0,0,0,0,0,"13,63259341","52,45064867"
20982,141719,Berlin,4,2020,8,22,5,3,0,7,2,0,0,0,1,0,0,0,"13,32234526","52,50641123"
20983,141720,Berlin,3,2020,8,9,3,3,0,6,0,0,0,0,1,1,0,0,"13,46884568","52,55384041"
20984,141721,Berlin,8,2020,8,17,6,3,0,2,0,0,1,0,0,0,1,0,"13,45590125","52,47384511"
20985,141722,Berlin,1,2020,8,18,1,3,2,6,0,0,1,0,0,0,0,0,"13,36179872","52,55574537"
20986,141723,Berlin,2,2020,8,10,4,3,5,2,0,1,1,0,0,0,0,0,"13,38623564","52,49007647"
20987,141724,Berlin,1,2020,8,23,6,3,5,2,2,1,1,0,0,0,0,0,"13,40996608","52,52858848"
20988,141725,Berlin,8,2020,8,22,6,3,5,3,2,0,0,0,1,0,1,0,"13,42870386","52,48657607"
20989,141726,Berlin,2,2020,8,23,6,3,6,4,2,0,1,1,0,0,0,0,"13,39436991","52,49129732"
20990,141727,Berlin,8,2020,8,11,6,3,0,6,0,0,1,0,1,0,0,0,"13,42887873","52,48363413"
20991,141728,Berlin,11,2020,8,9,3,3,5,3,0,0,1,0,0,0,0,0,"13,53195305","52,48414467"
20992,141729,Berlin,11,2020,8,22,6,3,5,2,2,1,1,0,0,0,0,0,"13,50932298","52,54634021"
20993,141730,Berlin,9,2020,8,16,7,3,2,7,0,0,1,0,1,0,0,0,"13,62913543","52,44668003"
20994,141731,Berlin,1,2020,8,21,6,2,3,2,1,0,0,0,1,0,0,0,"13,36998267","52,55976472"
20995,141732,Berlin,4,2020,8,13,6,2,5,2,0,1,1,0,0,0,0,0,"13,28154327","52,53132111"
20996,141733,Berlin,1,2020,8,18,3,3,2,2,0,1,1,0,0,0,0,0,"13,35153622","52,50951404"
20997,141734,Berlin,9,2020,8,11,2,3,0,3,0,0,1,0,0,0,1,0,"13,50095582","52,43528058"
20998,141735,Berlin,2,2020,8,21,6,3,0,5,1,0,1,0,1,0,0,0,"13,46971193","52,50644652"
20999,141736,Berlin,6,2020,8,20,6,3,8,1,0,0,1,0,0,0,0,0,"13,20032253","52,46976965"
21000,141737,Berlin,11,2020,8,18,5,3,1,5,0,1,1,0,0,0,0,0,"13,52342377","52,48301097"
21001,141738,Berlin,1,2020,8,18,3,3,1,5,0,1,1,0,0,0,0,0,"13,38306694","52,55404283"
21002,141739,Berlin,11,2020,8,14,6,3,2,2,0,0,1,0,0,0,0,0,"13,51973312","52,5531615"
21003,141740,Berlin,1,2020,8,1,1,3,3,6,2,0,1,0,0,0,1,0,"13,38607804","52,5281387"
21004,141741,Berlin,1,2020,8,8,4,3,3,6,0,1,0,0,0,0,0,0,"13,4110774","52,52395528"
21005,141742,Berlin,6,2020,8,14,4,3,5,3,0,1,1,0,0,0,0,0,"13,27851455","52,42989115"
21006,141743,Berlin,3,2020,8,16,6,3,0,7,0,0,0,0,1,0,1,0,"13,42618669","52,5369162"
21007,141744,Berlin,11,2020,8,19,6,3,2,2,0,0,1,0,0,0,0,0,"13,47622546","52,53294531"
21008,141745,Berlin,9,2020,8,7,6,3,0,1,0,1,0,0,0,0,0,0,"13,56918674","52,44436027"
21009,141746,Berlin,8,2020,8,7,6,3,6,4,0,0,1,1,0,0,0,0,"13,43382181","52,44388076"
21010,141747,Berlin,6,2020,8,19,3,3,0,5,0,1,1,0,0,0,0,0,"13,32752387","52,4580116"
